 ICUT ,TP.ENTID,ID.ENT,   NomeEntid   ,TP.COEF,ILAG ,IPAT ,     Val.Coef      ,      Unid      
57, USIH   ,287, STO ANTONIO   , VARM  ,0,1,-31.233, (1000$/hm3)    
57, USIH   ,257, PEIXE ANGIC   , VARM  ,0,1,-260.964, (1000$/hm3)    
57, USIH   ,122, SANTA BRANCA  , VARM  ,0,1,-756.677, (1000$/hm3)    
57, USIH   ,124, LAJES         , VARM  ,0,1,-496.003, (1000$/hm3)    
57, USIH   ,130, ILHA POMBOS   , VARM  ,0,1,-46.875, (1000$/hm3)    
57, USIH   ,131, NILO PECANHA  , VARM  ,0,1,-725.623, (1000$/hm3)    
57, USIH   ,133, P. PASSOS     , VARM  ,0,1,-216.711, (1000$/hm3)    
57, USIH   ,125, STA CECILIA   , VARM  ,0,1,-601.925, (1000$/hm3)    
57, USIH   ,180, TOCOS         , VARM  ,0,1,-496.003, (1000$/hm3)    
57, USIH   ,181, SANTANA       , VARM  ,0,1,-640.581, (1000$/hm3)    
57, USIH   ,182, VIGARIO       , VARM  ,0,1,-725.623, (1000$/hm3)    
57, USIH   ,183, FONTES A      , VARM  ,0,1,-715.894, (1000$/hm3)    
57, USIH   ,184, FONTES BC     , VARM  ,0,1,-715.894, (1000$/hm3)    
57, USIH   ,107, EDGARD SOUZA  , VARM  ,0,1,-538.361, (1000$/hm3)    
57, USIH   ,108, TRAICAO       , VARM  ,0,1,-540.599, (1000$/hm3)    
57, USIH   ,109, PEDREIRA      , VARM  ,0,1,-986.471, (1000$/hm3)    
57, USIH   ,117, GUARAPIRANGA  , VARM  ,0,1,-985.227, (1000$/hm3)    
57, USIH   ,118, BILLINGS      , VARM  ,0,1,-986.454, (1000$/hm3)    
57, USIH   ,119, HENRY BORDEN  , VARM  ,0,1,-722135.891, (1000$/hm3)    
57, USIH   ,32, CACH.DOURADA  , VARM  ,0,1,-504.903, (1000$/hm3)    
57, USIH   ,135, P. ESTRELA    , VARM  ,0,1,-220.723, (1000$/hm3)    
57, USIH   ,139, CANDONGA      , VARM  ,0,1,-126.064, (1000$/hm3)    
57, USIH   ,262, SALTO         , VARM  ,0,1,-496.031, (1000$/hm3)    
57, USIH   ,89, GARIBALDI     , VARM  ,0,1,-835.043, (1000$/hm3)    
57, USIH   ,144, MASCARENHAS   , VARM  ,0,1,-39.986, (1000$/hm3)    
57, USIH   ,66, ITAIPU        , VARM  ,0,1,-193.823, (1000$/hm3)    
57, USIH   ,110, ERNESTINA     , VARM  ,0,1,-421.3, (1000$/hm3)    
57, USIH   ,111, PASSO REAL    , VARM  ,0,1,-421.856, (1000$/hm3)    
57, USIH   ,112, JACUI         , VARM  ,0,1,-350.914, (1000$/hm3)    
57, USIH   ,113, ITAUBA        , VARM  ,0,1,-224.603, (1000$/hm3)    
57, USIH   ,114, D. FRANCISCA  , VARM  ,0,1,-64.834, (1000$/hm3)    
57, USIH   ,74, G.B. MUNHOZ   , VARM  ,0,1,-792.818, (1000$/hm3)    
57, USIH   ,76, SEGREDO       , VARM  ,0,1,-602.432, (1000$/hm3)    
57, USIH   ,82, SALTO CAXIAS  , VARM  ,0,1,-114.869, (1000$/hm3)    
57, USIH   ,115, G.P. SOUZA    , VARM  ,0,1,-1247.595, (1000$/hm3)    
57, USIH   ,73, JORDAO        , VARM  ,0,1,-600.55, (1000$/hm3)    
57, USIH   ,71, STA CLARA PR  , VARM  ,0,1,-901.377, (1000$/hm3)    
57, USIH   ,72, FUNDAO        , VARM  ,0,1,-759.353, (1000$/hm3)    
57, USIH   ,57, MAUA          , VARM  ,0,1,-529.906, (1000$/hm3)    
57, USIH   ,77, SLT.SANTIAGO  , VARM  ,0,1,-403.989, (1000$/hm3)    
57, USIH   ,78, SALTO OSORIO  , VARM  ,0,1,-237.632, (1000$/hm3)    
57, USIH   ,93, PASSO FUNDO   , VARM  ,0,1,-570.287, (1000$/hm3)    
57, USIH   ,91, MACHADINHO    , VARM  ,0,1,-442.622, (1000$/hm3)    
57, USIH   ,92, ITA           , VARM  ,0,1,-271.516, (1000$/hm3)    
57, USIH   ,252, CANA BRAVA    , VARM  ,0,1,-381.51, (1000$/hm3)    
57, USIH   ,253, SAO SALVADOR  , VARM  ,0,1,-302.058, (1000$/hm3)    
57, USIH   ,267, ESTREITO TOC  , VARM  ,0,1,-145.073, (1000$/hm3)    
57, USIH   ,281, PONTE PEDRA   , VARM  ,0,1,0, (1000$/hm3)    
57, USIH   ,86, BARRA GRANDE  , VARM  ,0,1,-690.027, (1000$/hm3)    
57, USIH   ,90, CAMPOS NOVOS  , VARM  ,0,1,-758.264, (1000$/hm3)    
57, USIH   ,97, CASTRO ALVES  , VARM  ,0,1,-274.244, (1000$/hm3)    
57, USIH   ,98, MONTE CLARO   , VARM  ,0,1,-127.496, (1000$/hm3)    
57, USIH   ,99, 14 DE JULHO   , VARM  ,0,1,-61.842, (1000$/hm3)    
57, USIH   ,103, FOZ CHAPECO   , VARM  ,0,1,-90.064, (1000$/hm3)    
57, USIH   ,169, SOBRADINHO    , VARM  ,0,1,-266.825, (1000$/hm3)    
57, USIH   ,172, ITAPARICA     , VARM  ,0,1,-234.575, (1000$/hm3)    
57, USIH   ,173, MOXOTO        , VARM  ,0,1,-149.693, (1000$/hm3)    
57, USIH   ,174, P.AFONSO 123  , VARM  ,0,1,-113.33, (1000$/hm3)    
57, USIH   ,175, P.AFONSO 4    , VARM  ,0,1,-149.693, (1000$/hm3)    
57, USIH   ,178, XINGO         , VARM  ,0,1,53.363, (1000$/hm3)    
57, USIH   ,190, B. ESPERANCA  , VARM  ,0,1,-68.455, (1000$/hm3)    
57, USIH   ,189, P. CAVALO     , VARM  ,0,1,-163.495, (1000$/hm3)    
57, USIH   ,275, TUCURUI       , VARM  ,0,1,-104.103, (1000$/hm3)    
57, USIH   ,272, CURUA-UNA     , VARM  ,0,1,-30.346, (1000$/hm3)    
57, USIH   ,279, SAMUEL        , VARM  ,0,1,-50.822, (1000$/hm3)    
57, USIH   ,280, COARACY NUNE  , VARM  ,0,1,-67.521, (1000$/hm3)    
57, USIH   ,204, CACH.CALDEIR  , VARM  ,0,1,-95.528, (1000$/hm3)    
57, USIH   ,127, SOBRAGI       , VARM  ,0,1,-362.368, (1000$/hm3)    
57, USIH   ,126, PICADA        , VARM  ,0,1,-578.934, (1000$/hm3)    
57, USIH   ,283, STA CLARA MG  , VARM  ,0,1,-90.792, (1000$/hm3)    
57, USIH   ,261, LAJEADO       , VARM  ,0,1,-211.451, (1000$/hm3)    
57, USIH   ,48, PIRAJU        , VARM  ,0,1,-572.784, (1000$/hm3)    
57, USIH   ,249, OURINHOS      , VARM  ,0,1,-410.282, (1000$/hm3)    
57, USIH   ,241, SLT VERDINHO  , VARM  ,0,1,-408.131, (1000$/hm3)    
57, USIH   ,304, ITIQUIRA I    , VARM  ,0,1,-389.259, (1000$/hm3)    
57, USIH   ,305, ITIQUIRA II   , VARM  ,0,1,-241.551, (1000$/hm3)    
57, USIH   ,196, GUAPORE       , VARM  ,0,1,-307.012, (1000$/hm3)    
57, USIH   ,195, JAURU         , VARM  ,0,1,-179.611, (1000$/hm3)    
57, USIH   ,95, QUEBRA QUEIX  , VARM  ,0,1,-206.228, (1000$/hm3)    
57, USIH   ,203, CORUMBA III   , VARM  ,0,1,-1075.973, (1000$/hm3)    
57, USIH   ,154, ITAPEBI       , VARM  ,0,1,-141.842, (1000$/hm3)    
57, USIH   ,310, DARDANELOS    , VARM  ,0,1,-173.504, (1000$/hm3)    
57, USIH   ,29, CORUMBA IV    , VARM  ,0,1,-1379.93, (1000$/hm3)    
57, USIH   ,94, MONJOLINHO    , VARM  ,0,1,-160.663, (1000$/hm3)    
57, USIH   ,215, SALTO PILAO   , VARM  ,0,1,-351.469, (1000$/hm3)    
57, USIH   ,155, RETIRO BAIXO  , VARM  ,0,1,-362.898, (1000$/hm3)    
57, USIH   ,311, CACU          , VARM  ,0,1,-501.046, (1000$/hm3)    
57, USIH   ,312, B. COQUEIROS  , VARM  ,0,1,-451.356, (1000$/hm3)    
57, USIH   ,315, FOZ R. CLARO  , VARM  ,0,1,-384.853, (1000$/hm3)    
57, USIH   ,21, SERRA FACAO   , VARM  ,0,1,-878.346, (1000$/hm3)    
57, USIH   ,290, ESPORA        , VARM  ,0,1,-410.665, (1000$/hm3)    
57, USIH   ,101, SAO JOSE      , VARM  ,0,1,-90.84, (1000$/hm3)    
57, USIH   ,276, RONDON II     , VARM  ,0,1,-103.082, (1000$/hm3)    
57, USIH   ,102, PASSO S JOAO  , VARM  ,0,1,-51.809, (1000$/hm3)    
57, USIH   ,277, BALBINA       , VARM  ,0,1,-24.122, (1000$/hm3)    
57, USIH   ,285, JIRAU         , VARM  ,0,1,-31.324, (1000$/hm3)    
57, USIH   ,286, STO ANT JARI  , VARM  ,0,1,-47.954, (1000$/hm3)    
57, USIH   ,284, FERREIRA GOM  , VARM  ,0,1,-32.854, (1000$/hm3)    
57, USIH   ,229, TELES PIRES   , VARM  ,0,1,-101.954, (1000$/hm3)    
57, USIH   ,192, GUILMAN-AMOR  , VARM  ,0,1,-513.226, (1000$/hm3)    
57, USIH   ,288, BELO MONTE    , VARM  ,0,1,-163.863, (1000$/hm3)    
57, USIH   ,314, PIMENTAL      , VARM  ,0,1,-721173.573, (1000$/hm3)    
57, USIHTV ,156, TRES MARIAS   , QDEFP ,1,1,-267.672, (1000$/hm3)    
57, USIHTV ,156, TRES MARIAS   , QDEFP ,2,1,-267.672, (1000$/hm3)    
57, USIHTV ,156, TRES MARIAS   , QDEFP ,3,1,0, (1000$/hm3)    
57, USIHTV ,162, QUEIMADO      , QDEFP ,1,1,-266.931, (1000$/hm3)    
57, USIHTV ,162, QUEIMADO      , QDEFP ,2,1,-266.931, (1000$/hm3)    
57, USIHTV ,162, QUEIMADO      , QDEFP ,3,1,0, (1000$/hm3)    
57, SIST   ,1, SE            , GTERF ,2,1,0, (1000$/MWh)    
57, SIST   ,1, SE            , GTERF ,2,2,0, (1000$/MWh)    
57, SIST   ,1, SE            , GTERF ,2,3,0, (1000$/MWh)    
58, RHS    ,0,      -        ,  RHS  ,0,0,126349190.6,  1000$         
58, USIH   ,1, CAMARGOS      , VARM  ,0,1,-1105.007, (1000$/hm3)    
58, USIH   ,2, ITUTINGA      , VARM  ,0,1,-1069.691, (1000$/hm3)    
58, USIH   ,4, FUNIL-GRANDE  , VARM  ,0,1,-1034.474, (1000$/hm3)    
58, USIH   ,24, EMBORCACAO    , VARM  ,0,1,-778.406, (1000$/hm3)    
58, USIH   ,27, CAPIM BRANC1  , VARM  ,0,1,-777.476, (1000$/hm3)    
58, USIH   ,28, CAPIM BRANC2  , VARM  ,0,1,-684.773, (1000$/hm3)    
58, USIH   ,25, NOVA PONTE    , VARM  ,0,1,-1027.286, (1000$/hm3)    
58, USIH   ,33, SAO SIMAO     , VARM  ,0,1,-453.18, (1000$/hm3)    
58, USIH   ,156, TRES MARIAS   , VARM  ,0,1,-300.185, (1000$/hm3)    
58, USIH   ,9, JAGUARA       , VARM  ,0,1,-662.022, (1000$/hm3)    
58, USIH   ,11, VOLTA GRANDE  , VARM  ,0,1,-553.46, (1000$/hm3)    
58, USIH   ,134, SALTO GRANDE  , VARM  ,0,1,-376.56, (1000$/hm3)    
58, USIH   ,26, MIRANDA       , VARM  ,0,1,-886.931, (1000$/hm3)    
58, USIH   ,10, IGARAPAVA     , VARM  ,0,1,-582.833, (1000$/hm3)    
58, USIH   ,143, AIMORES       , VARM  ,0,1,-92.087, (1000$/hm3)    
58, USIH   ,162, QUEIMADO      , VARM  ,0,1,-509.265, (1000$/hm3)    
58, USIH   ,148, IRAPE         , VARM  ,0,1,-379.393, (1000$/hm3)    
58, USIH   ,217, ROSAL         , VARM  ,0,1,-333.918, (1000$/hm3)    
58, USIH   ,193, SA CARVALHO   , VARM  ,0,1,-311.592, (1000$/hm3)    
58, USIH   ,141, BAGUARI       , VARM  ,0,1,-126.125, (1000$/hm3)    
58, USIH   ,14, CACONDE       , VARM  ,0,1,-811.008, (1000$/hm3)    
58, USIH   ,18, A. VERMELHA   , VARM  ,0,1,-422.879, (1000$/hm3)    
58, USIH   ,37, BARRA BONITA  , VARM  ,0,1,-540.199, (1000$/hm3)    
58, USIH   ,40, PROMISSAO     , VARM  ,0,1,-429.678, (1000$/hm3)    
58, USIH   ,42, NAVANHANDAVA  , VARM  ,0,1,-390.081, (1000$/hm3)    
58, USIH   ,15, E. DA CUNHA   , VARM  ,0,1,-678.316, (1000$/hm3)    
58, USIH   ,16, A.S.OLIVEIRA  , VARM  ,0,1,-541.566, (1000$/hm3)    
58, USIH   ,38, A.S. LIMA     , VARM  ,0,1,-505.759, (1000$/hm3)    
58, USIH   ,39, IBITINGA      , VARM  ,0,1,-467.381, (1000$/hm3)    
58, USIH   ,62, TAQUARUCU     , VARM  ,0,1,-265.068, (1000$/hm3)    
58, USIH   ,63, ROSANA        , VARM  ,0,1,-222.315, (1000$/hm3)    
58, USIH   ,52, CANOAS I      , VARM  ,0,1,-361.108, (1000$/hm3)    
58, USIH   ,51, CANOAS II     , VARM  ,0,1,-384.287, (1000$/hm3)    
58, USIH   ,47, A.A. LAYDNER  , VARM  ,0,1,-614.509, (1000$/hm3)    
58, USIH   ,49, CHAVANTES     , VARM  ,0,1,-532.085, (1000$/hm3)    
58, USIH   ,61, CAPIVARA      , VARM  ,0,1,-335.001, (1000$/hm3)    
58, USIH   ,50, L.N. GARCEZ   , VARM  ,0,1,-393.342, (1000$/hm3)    
58, USIH   ,45, JUPIA         , VARM  ,0,1,-259.073, (1000$/hm3)    
58, USIH   ,44, I. SOLT. EQV  , VARM  ,0,1,-336.383, (1000$/hm3)    
58, USIH   ,46, P. PRIMAVERA  , VARM  ,0,1,-219.972, (1000$/hm3)    
58, USIH   ,120, JAGUARI       , VARM  ,0,1,-693.582, (1000$/hm3)    
58, USIH   ,121, PARAIBUNA     , VARM  ,0,1,-886.097, (1000$/hm3)    
58, USIH   ,6, FURNAS        , VARM  ,0,1,-966.83, (1000$/hm3)    
58, USIH   ,7, M. DE MORAES  , VARM  ,0,1,-835.624, (1000$/hm3)    
58, USIH   ,8, ESTREITO      , VARM  ,0,1,-772.058, (1000$/hm3)    
58, USIH   ,12, P. COLOMBIA   , VARM  ,0,1,-536.013, (1000$/hm3)    
58, USIH   ,17, MARIMBONDO    , VARM  ,0,1,-503.295, (1000$/hm3)    
58, USIH   ,31, ITUMBIARA     , VARM  ,0,1,-612.1, (1000$/hm3)    
58, USIH   ,30, CORUMBA I     , VARM  ,0,1,-1011.522, (1000$/hm3)    
58, USIH   ,251, SERRA MESA    , VARM  ,0,1,-453.763, (1000$/hm3)    
58, USIH   ,278, MANSO         , VARM  ,0,1,-94.754, (1000$/hm3)    
58, USIH   ,123, FUNIL         , VARM  ,0,1,-693.687, (1000$/hm3)    
58, USIH   ,129, SIMPLICIO     , VARM  ,0,1,-232.728, (1000$/hm3)    
58, USIH   ,20, BATALHA       , VARM  ,0,1,-932.188, (1000$/hm3)    
58, USIH   ,287, STO ANTONIO   , VARM  ,0,1,-31.246, (1000$/hm3)    
58, USIH   ,257, PEIXE ANGIC   , VARM  ,0,1,-262.744, (1000$/hm3)    
58, USIH   ,122, SANTA BRANCA  , VARM  ,0,1,-756.776, (1000$/hm3)    
58, USIH   ,124, LAJES         , VARM  ,0,1,-496.003, (1000$/hm3)    
58, USIH   ,130, ILHA POMBOS   , VARM  ,0,1,-46.954, (1000$/hm3)    
58, USIH   ,131, NILO PECANHA  , VARM  ,0,1,-725.515, (1000$/hm3)    
58, USIH   ,133, P. PASSOS     , VARM  ,0,1,-216.391, (1000$/hm3)    
58, USIH   ,125, STA CECILIA   , VARM  ,0,1,-601.765, (1000$/hm3)    
58, USIH   ,180, TOCOS         , VARM  ,0,1,-496.003, (1000$/hm3)    
58, USIH   ,181, SANTANA       , VARM  ,0,1,-640.437, (1000$/hm3)    
58, USIH   ,182, VIGARIO       , VARM  ,0,1,-725.515, (1000$/hm3)    
58, USIH   ,183, FONTES A      , VARM  ,0,1,-716.422, (1000$/hm3)    
58, USIH   ,184, FONTES BC     , VARM  ,0,1,-716.422, (1000$/hm3)    
58, USIH   ,107, EDGARD SOUZA  , VARM  ,0,1,-538.017, (1000$/hm3)    
58, USIH   ,108, TRAICAO       , VARM  ,0,1,-540.253, (1000$/hm3)    
58, USIH   ,109, PEDREIRA      , VARM  ,0,1,-314343.064, (1000$/hm3)    
58, USIH   ,117, GUARAPIRANGA  , VARM  ,0,1,-985.227, (1000$/hm3)    
58, USIH   ,118, BILLINGS      , VARM  ,0,1,-986.454, (1000$/hm3)    
58, USIH   ,119, HENRY BORDEN  , VARM  ,0,1,-722135.891, (1000$/hm3)    
58, USIH   ,32, CACH.DOURADA  , VARM  ,0,1,-504.847, (1000$/hm3)    
58, USIH   ,135, P. ESTRELA    , VARM  ,0,1,-220.723, (1000$/hm3)    
58, USIH   ,139, CANDONGA      , VARM  ,0,1,-126.227, (1000$/hm3)    
58, USIH   ,262, SALTO         , VARM  ,0,1,-495.518, (1000$/hm3)    
58, USIH   ,89, GARIBALDI     , VARM  ,0,1,-835.74, (1000$/hm3)    
58, USIH   ,144, MASCARENHAS   , VARM  ,0,1,-40.003, (1000$/hm3)    
58, USIH   ,66, ITAIPU        , VARM  ,0,1,-191.747, (1000$/hm3)    
58, USIH   ,110, ERNESTINA     , VARM  ,0,1,-421.298, (1000$/hm3)    
58, USIH   ,111, PASSO REAL    , VARM  ,0,1,-421.852, (1000$/hm3)    
58, USIH   ,112, JACUI         , VARM  ,0,1,-350.793, (1000$/hm3)    
58, USIH   ,113, ITAUBA        , VARM  ,0,1,-224.985, (1000$/hm3)    
58, USIH   ,114, D. FRANCISCA  , VARM  ,0,1,-64.945, (1000$/hm3)    
58, USIH   ,74, G.B. MUNHOZ   , VARM  ,0,1,-793.027, (1000$/hm3)    
58, USIH   ,76, SEGREDO       , VARM  ,0,1,-603.036, (1000$/hm3)    
58, USIH   ,82, SALTO CAXIAS  , VARM  ,0,1,-115.362, (1000$/hm3)    
58, USIH   ,115, G.P. SOUZA    , VARM  ,0,1,-1247.708, (1000$/hm3)    
58, USIH   ,73, JORDAO        , VARM  ,0,1,-600.851, (1000$/hm3)    
58, USIH   ,71, STA CLARA PR  , VARM  ,0,1,-898.457, (1000$/hm3)    
58, USIH   ,72, FUNDAO        , VARM  ,0,1,-756.645, (1000$/hm3)    
58, USIH   ,57, MAUA          , VARM  ,0,1,-529.977, (1000$/hm3)    
58, USIH   ,77, SLT.SANTIAGO  , VARM  ,0,1,-404.358, (1000$/hm3)    
58, USIH   ,78, SALTO OSORIO  , VARM  ,0,1,-238.334, (1000$/hm3)    
58, USIH   ,93, PASSO FUNDO   , VARM  ,0,1,-570.293, (1000$/hm3)    
58, USIH   ,91, MACHADINHO    , VARM  ,0,1,-442.978, (1000$/hm3)    
58, USIH   ,92, ITA           , VARM  ,0,1,-271.862, (1000$/hm3)    
58, USIH   ,252, CANA BRAVA    , VARM  ,0,1,-382.598, (1000$/hm3)    
58, USIH   ,253, SAO SALVADOR  , VARM  ,0,1,-303.011, (1000$/hm3)    
58, USIH   ,267, ESTREITO TOC  , VARM  ,0,1,-145.32, (1000$/hm3)    
58, USIH   ,281, PONTE PEDRA   , VARM  ,0,1,0, (1000$/hm3)    
58, USIH   ,86, BARRA GRANDE  , VARM  ,0,1,-690.21, (1000$/hm3)    
58, USIH   ,90, CAMPOS NOVOS  , VARM  ,0,1,-758.876, (1000$/hm3)    
58, USIH   ,97, CASTRO ALVES  , VARM  ,0,1,-274.522, (1000$/hm3)    
58, USIH   ,98, MONTE CLARO   , VARM  ,0,1,-127.712, (1000$/hm3)    
58, USIH   ,99, 14 DE JULHO   , VARM  ,0,1,-61.947, (1000$/hm3)    
58, USIH   ,103, FOZ CHAPECO   , VARM  ,0,1,-90.101, (1000$/hm3)    
58, USIH   ,169, SOBRADINHO    , VARM  ,0,1,-266.708, (1000$/hm3)    
58, USIH   ,172, ITAPARICA     , VARM  ,0,1,-234.576, (1000$/hm3)    
58, USIH   ,173, MOXOTO        , VARM  ,0,1,-149.548, (1000$/hm3)    
58, USIH   ,174, P.AFONSO 123  , VARM  ,0,1,-113.123, (1000$/hm3)    
58, USIH   ,175, P.AFONSO 4    , VARM  ,0,1,-149.548, (1000$/hm3)    
58, USIH   ,178, XINGO         , VARM  ,0,1,53.853, (1000$/hm3)    
58, USIH   ,190, B. ESPERANCA  , VARM  ,0,1,-68.479, (1000$/hm3)    
58, USIH   ,189, P. CAVALO     , VARM  ,0,1,-163.497, (1000$/hm3)    
58, USIH   ,275, TUCURUI       , VARM  ,0,1,-104.272, (1000$/hm3)    
58, USIH   ,272, CURUA-UNA     , VARM  ,0,1,-30.357, (1000$/hm3)    
58, USIH   ,279, SAMUEL        , VARM  ,0,1,-50.822, (1000$/hm3)    
58, USIH   ,280, COARACY NUNE  , VARM  ,0,1,-67.636, (1000$/hm3)    
58, USIH   ,204, CACH.CALDEIR  , VARM  ,0,1,-95.69, (1000$/hm3)    
58, USIH   ,127, SOBRAGI       , VARM  ,0,1,-362.984, (1000$/hm3)    
58, USIH   ,126, PICADA        , VARM  ,0,1,-579.918, (1000$/hm3)    
58, USIH   ,283, STA CLARA MG  , VARM  ,0,1,-90.947, (1000$/hm3)    
58, USIH   ,261, LAJEADO       , VARM  ,0,1,-211.81, (1000$/hm3)    
58, USIH   ,48, PIRAJU        , VARM  ,0,1,-572.809, (1000$/hm3)    
58, USIH   ,249, OURINHOS      , VARM  ,0,1,-410.239, (1000$/hm3)    
58, USIH   ,241, SLT VERDINHO  , VARM  ,0,1,-407.468, (1000$/hm3)    
58, USIH   ,304, ITIQUIRA I    , VARM  ,0,1,-389.421, (1000$/hm3)    
58, USIH   ,305, ITIQUIRA II   , VARM  ,0,1,-241.651, (1000$/hm3)    
58, USIH   ,196, GUAPORE       , VARM  ,0,1,-307.494, (1000$/hm3)    
58, USIH   ,195, JAURU         , VARM  ,0,1,-179.916, (1000$/hm3)    
58, USIH   ,95, QUEBRA QUEIX  , VARM  ,0,1,-206.48, (1000$/hm3)    
58, USIH   ,203, CORUMBA III   , VARM  ,0,1,-1075.143, (1000$/hm3)    
58, USIH   ,154, ITAPEBI       , VARM  ,0,1,-142.084, (1000$/hm3)    
58, USIH   ,310, DARDANELOS    , VARM  ,0,1,-173.799, (1000$/hm3)    
58, USIH   ,29, CORUMBA IV    , VARM  ,0,1,-1380.938, (1000$/hm3)    
58, USIH   ,94, MONJOLINHO    , VARM  ,0,1,-159.97, (1000$/hm3)    
58, USIH   ,215, SALTO PILAO   , VARM  ,0,1,-352.066, (1000$/hm3)    
58, USIH   ,155, RETIRO BAIXO  , VARM  ,0,1,-363.002, (1000$/hm3)    
58, USIH   ,311, CACU          , VARM  ,0,1,-500.514, (1000$/hm3)    
58, USIH   ,312, B. COQUEIROS  , VARM  ,0,1,-450.859, (1000$/hm3)    
58, USIH   ,315, FOZ R. CLARO  , VARM  ,0,1,-384.243, (1000$/hm3)    
58, USIH   ,21, SERRA FACAO   , VARM  ,0,1,-878.372, (1000$/hm3)    
58, USIH   ,290, ESPORA        , VARM  ,0,1,-410.322, (1000$/hm3)    
58, USIH   ,101, SAO JOSE      , VARM  ,0,1,-90.944, (1000$/hm3)    
58, USIH   ,276, RONDON II     , VARM  ,0,1,-103.102, (1000$/hm3)    
58, USIH   ,102, PASSO S JOAO  , VARM  ,0,1,-51.897, (1000$/hm3)    
58, USIH   ,277, BALBINA       , VARM  ,0,1,-24.123, (1000$/hm3)    
58, USIH   ,285, JIRAU         , VARM  ,0,1,-31.337, (1000$/hm3)    
58, USIH   ,286, STO ANT JARI  , VARM  ,0,1,-48.036, (1000$/hm3)    
58, USIH   ,284, FERREIRA GOM  , VARM  ,0,1,-32.91, (1000$/hm3)    
58, USIH   ,229, TELES PIRES   , VARM  ,0,1,-101.997, (1000$/hm3)    
58, USIH   ,192, GUILMAN-AMOR  , VARM  ,0,1,-514.047, (1000$/hm3)    
58, USIH   ,288, BELO MONTE    , VARM  ,0,1,-164.142, (1000$/hm3)    
58, USIH   ,314, PIMENTAL      , VARM  ,0,1,-721173.583, (1000$/hm3)    
58, USIHTV ,156, TRES MARIAS   , QDEFP ,1,1,-267.542, (1000$/hm3)    
58, USIHTV ,156, TRES MARIAS   , QDEFP ,2,1,-267.542, (1000$/hm3)    
58, USIHTV ,156, TRES MARIAS   , QDEFP ,3,1,0, (1000$/hm3)    
58, USIHTV ,162, QUEIMADO      , QDEFP ,1,1,-266.812, (1000$/hm3)    
58, USIHTV ,162, QUEIMADO      , QDEFP ,2,1,-266.812, (1000$/hm3)    
58, USIHTV ,162, QUEIMADO      , QDEFP ,3,1,0, (1000$/hm3)    
58, SIST   ,1, SE            , GTERF ,2,1,0, (1000$/MWh)    
58, SIST   ,1, SE            , GTERF ,2,2,0, (1000$/MWh)    
58, SIST   ,1, SE            , GTERF ,2,3,0, (1000$/MWh)    
59, RHS    ,0,      -        ,  RHS  ,0,0,126768598.6,  1000$         
59, USIH   ,1, CAMARGOS      , VARM  ,0,1,-1118.282, (1000$/hm3)    
59, USIH   ,2, ITUTINGA      , VARM  ,0,1,-1082.055, (1000$/hm3)    
59, USIH   ,4, FUNIL-GRANDE  , VARM  ,0,1,-1032.237, (1000$/hm3)    
59, USIH   ,24, EMBORCACAO    , VARM  ,0,1,-777.587, (1000$/hm3)    
59, USIH   ,27, CAPIM BRANC1  , VARM  ,0,1,-776.614, (1000$/hm3)    
59, USIH   ,28, CAPIM BRANC2  , VARM  ,0,1,-683.66, (1000$/hm3)    
59, USIH   ,25, NOVA PONTE    , VARM  ,0,1,-1026.574, (1000$/hm3)    
59, USIH   ,33, SAO SIMAO     , VARM  ,0,1,-452.488, (1000$/hm3)    
59, USIH   ,156, TRES MARIAS   , VARM  ,0,1,-299.753, (1000$/hm3)    
59, USIH   ,9, JAGUARA       , VARM  ,0,1,-659.949, (1000$/hm3)    
59, USIH   ,11, VOLTA GRANDE  , VARM  ,0,1,-551.227, (1000$/hm3)    
59, USIH   ,134, SALTO GRANDE  , VARM  ,0,1,-376.295, (1000$/hm3)    
59, USIH   ,26, MIRANDA       , VARM  ,0,1,-886.268, (1000$/hm3)    
59, USIH   ,10, IGARAPAVA     , VARM  ,0,1,-580.643, (1000$/hm3)    
59, USIH   ,143, AIMORES       , VARM  ,0,1,-92.157, (1000$/hm3)    
59, USIH   ,162, QUEIMADO      , VARM  ,0,1,-26492.944, (1000$/hm3)    
59, USIH   ,148, IRAPE         , VARM  ,0,1,-388.238, (1000$/hm3)    
59, USIH   ,217, ROSAL         , VARM  ,0,1,-333.984, (1000$/hm3)    
59, USIH   ,193, SA CARVALHO   , VARM  ,0,1,-311.706, (1000$/hm3)    
59, USIH   ,141, BAGUARI       , VARM  ,0,1,-126.201, (1000$/hm3)    
59, USIH   ,14, CACONDE       , VARM  ,0,1,-808.961, (1000$/hm3)    
59, USIH   ,18, A. VERMELHA   , VARM  ,0,1,-422.238, (1000$/hm3)    
59, USIH   ,37, BARRA BONITA  , VARM  ,0,1,-539.88, (1000$/hm3)    
59, USIH   ,40, PROMISSAO     , VARM  ,0,1,-429.336, (1000$/hm3)    
59, USIH   ,42, NAVANHANDAVA  , VARM  ,0,1,-389.73, (1000$/hm3)    
59, USIH   ,15, E. DA CUNHA   , VARM  ,0,1,-677.29, (1000$/hm3)    
59, USIH   ,16, A.S.OLIVEIRA  , VARM  ,0,1,-540.582, (1000$/hm3)    
59, USIH   ,38, A.S. LIMA     , VARM  ,0,1,-505.432, (1000$/hm3)    
59, USIH   ,39, IBITINGA      , VARM  ,0,1,-467.046, (1000$/hm3)    
